image,xmin_inside_plate,xmin_outside_plate,ymin_inside_plate,ymin_outside_plate,xmax_inside_plate,xmax_outside_plate,ymax_inside_plate,ymax_outside_plate
42613749100.png,0.48000000000000004,0.22838709677419355,0.3458064516129032,0.24645161290322584,0.704516129032258,0.4670967741935484,0.5716129032258065,0.5006451612903227
114734779700.png,0.6258064516129034,NA,0.3290322580645161,NA,0.8412903225806452,NA,0.4916129032258065,NA
3291861600.png,0.21806451612903224,0.7225806451612903,0.5058064516129033,0.5883870967741937,0.3870967741935484,0.895483870967742,0.6180645161290322,0.7225806451612903
48785581200.png,0.5780645161290323,NA,0.5290322580645163,NA,0.8593548387096774,NA,0.8219354838709678,NA
81151780600.png,0.16,0.7548387096774194,0.2335483870967742,0.15483870967741936,0.3561290322580645,0.9496774193548387,0.48903225806451617,0.42709677419354836
115790859800.png,0.5058064516129033,0.1367741935483871,0.25806451612903225,0.14967741935483872,0.6658064516129032,0.32129032258064516,0.44,0.3638709677419355
14093508400.png,0.24000000000000002,0.6606451612903226,0.3380645161290323,0.2903225806451613,0.4593548387096774,0.8774193548387097,0.5767741935483871,0.5470967741935483
6061421300.png,0.5858064516129032,0.28258064516129033,0.6967741935483871,0.6941935483870968,0.830967741935484,0.5600000000000002,0.950967741935484,0.983225806451613
50428247200.png,0.7574193548387097,0.1303225806451613,0.6258064516129034,0.6387096774193548,0.903225806451613,0.2464516129032258,0.7419354838709679,0.7870967741935484
88415323300.png,0.1509677419354839,NA,0.6696774193548387,NA,0.3548387096774194,NA,0.9006451612903226,NA
33418564200.png,0.19483870967741934,0.7251612903225807,0.5045161290322581,0.4670967741935484,0.44645161290322577,0.9793548387096774,0.7793548387096774,0.775483870967742
99174515600.png,0.3251612903225807,0.6438709677419355,0.1664516129032258,0.18193548387096775,0.5058064516129033,0.8283870967741936,0.36258064516129035,0.40387096774193554
75312389700.png,0.6825806451612902,NA,0.45806451612903226,NA,0.887741935483871,NA,0.6206451612903225,NA
19223246500.png,NA,0.4148387096774193,NA,0.6838709677419355,NA,0.6251612903225807,NA,0.907741935483871
11091473700.png,0.655483870967742,0.34838709677419355,0.15870967741935485,0.21548387096774194,0.8516129032258065,0.5729032258064517,0.36258064516129035,0.455483870967742
33411966100.png,0.6116129032258064,NA,0.04,NA,0.8658064516129033,NA,0.3548387096774194,NA
30525482000.png,0.13806451612903228,NA,0.5703225806451613,NA,0.36258064516129035,NA,0.847741935483871,NA
42639561400.png,0.5303225806451614,0.09290322580645162,0.2761290322580645,0.1432258064516129,0.7909677419354839,0.38709677419354843,0.5690322580645162,0.46838709677419355
46014074400.png,0.24903225806451615,NA,0.06967741935483872,NA,0.5019354838709678,NA,0.36,NA
76050595000.png,0.25290322580645164,0.8038709677419356,0.42580645161290326,0.4593548387096774,0.36,0.8941935483870969,0.5161290322580645,0.5806451612903226
48773645900.png,0.5225806451612903,0.036129032258064527,0.49548387096774194,0.4051612903225807,0.7651612903225806,0.29419354838709677,0.7574193548387097,0.6916129032258065
38828822200.png,0.25032258064516133,0.6387096774193548,0.7251612903225807,0.6916129032258065,0.4464516129032259,0.8348387096774194,0.944516129032258,0.9238709677419356
33448207400.png,0.58967741935483875,0.0335483870967742,0.4812903225806452,0.5535483870967742,0.8567741935483871,0.30451612903225805,0.7819354838709678,0.8761290322580646
82179708600.png,0.29935483870967744,0.6283870967741936,0.2812903225806452,0.2670967741935484,0.5561290322580644,0.9161290322580645,0.5445161290322581,0.5690322580645162
27724537900.png,0.49548387096774194,0.09419354838709679,0.2619354838709677,0.1690322580645161,0.744516129032258,0.3858064516129033,0.5174193548387097,0.46967741935483875
48809057100.png,0.5225806451612903,NA,0.5819354838709677,NA,0.7961290322580645,NA,0.8838709677419355,NA
83276936400.png,0.2735483870967742,NA,0.14193548387096774,NA,0.3909677419354839,NA,0.2838709677419355,NA
96363097400.png,0.6851612903225807,0.3329032258064516,0.6270967741935485,0.743225806451613,0.8451612903225806,0.5096774193548388,0.8038709677419356,0.9483870967741936
47004998300.png,0.38838709677419353,0.6090322580645161,0.5561290322580645,0.535483870967742,0.5883870967741935,0.8374193548387098,0.7574193548387097,0.7741935483870969
96378031100.png,0.6464516129032258,NA,0.7767741935483871,NA,0.8090322580645162,NA,0.952258064516129,NA
14106752000.png,0.23483870967741938,0.704516129032258,0.46322580645161293,0.47483870967741937,0.4619354838709678,0.9458064516129032,0.727741935483871,0.7587096774193548
41707083200.png,0.4670967741935484,0.23225806451612901,0.2309677419354839,0.207741935483871,0.6993548387096774,0.5238709677419354,0.4812903225806452,0.5019354838709678
16101480200.png,0.23741935483870968,0.7780645161290323,0.011612903225806452,0.015483870967741935,0.39612903225806456,0.952258064516129,0.22193548387096776,0.2632258064516129
3272155300.png,0.6245161290322581,0.08129032258064517,0.36258064516129035,0.19483870967741934,0.7819354838709678,0.24387096774193548,0.4774193548387097,0.327741935483871
53582321300.png,0.15225806451612903,NA,0.052903225806451626,NA,0.4038709677419354,NA,0.3458064516129032,NA
41721267200.png,0.30451612903225805,0.6103225806451613,0.04258064516129032,0.04903225806451613,0.5148387096774194,0.8490322580645161,0.2683870967741936,0.30322580645161296
47943989900.png,0.14838709677419357,0.6425806451612903,0.42709677419354836,0.5819354838709677,0.4180645161290322,0.9290322580645163,0.7058064516129032,0.9006451612903226
21301294100.png,0.6025806451612904,0.16516129032258067,0.3896774193548387,0.4554838709677419,0.8438709677419355,0.4516129032258065,0.6567741935483871,0.76
50014767300.png,0.5638709677419356,0.14838709677419357,0.05935483870967742,0.006451612903225807,0.7212903225806452,0.31225806451612903,0.24774193548387097,0.2296774193548387
82168097800.png,0.30322580645161296,0.6051612903225807,0.415483870967742,0.46322580645161293,0.5458064516129032,0.872258064516129,0.6735483870967742,0.7535483870967743
88421896000.png,0.5948387096774194,0.12903225806451613,0.3896774193548387,0.4554838709677419,0.8258064516129033,0.37032258064516127,0.6361290322580644,0.7419354838709679
86277067900.png,0.6335483870967742,0.15741935483870967,0.01032258064516129,0.0167741935483871,0.8,0.32387096774193547,0.21935483870967742,0.2258064516129032
110473625600.png,0.27483870967741936,NA,0.32,NA,0.43354838709677423,NA,0.4412903225806452,NA
59066781300.png,0.2567741935483871,NA,0.6193548387096774,NA,0.44258064516129025,NA,0.7483870967741936,NA
47009083100.png,0.19612903225806452,0.49548387096774194,0.5006451612903227,0.4,0.5303225806451614,0.8864516129032258,0.8464516129032259,0.8025806451612904
85244875800.png,0.6012903225806452,0.10193548387096774,0.20645161290322583,0.17161290322580644,0.7729032258064517,0.28645161290322585,0.4193548387096775,0.4103225806451613
106217387500.png,0.2309677419354839,0.7393548387096774,0.22193548387096776,0.15225806451612903,0.4193548387096775,0.950967741935484,0.4619354838709678,0.42838709677419357
61161540600.png,0.32645161290322583,NA,0.20516129032258065,NA,0.5548387096774193,NA,0.4632258064516129,NA
83288969600.png,0.2412903225806452,0.783225806451613,0.6103225806451613,0.6658064516129032,0.3535483870967742,0.8670967741935485,0.7651612903225806,0.8787096774193549
73413595500.png,0.7143416927899685,0.17045454545454544,0.6583072100313478,0.756269592476489,0.8499216300940436,0.3028996865203762,0.8275862068965517,0.9804075235109716
51448234000.png,0.4855015673981191,0.034874608150470214,0.022727272727272728,0.1434169278996865,0.6297021943573666,0.1837774294670846,0.20219435736677116,0.33228840125391845
40660521700.png,0.5356583072100313,0.17985893416927898,0.2570532915360501,0.11677115987460815,0.7644984326018809,0.45572100313479624,0.5007836990595611,0.3981191222570532
41711362200.png,0.5372257053291536,0.12108150470219435,0.18338557993730403,0.19043887147335423,0.8373824451410659,0.4612068965517241,0.49921630094043884,0.5572100313479623
90669014700.png,0.17280564263322884,NA,0.1810344827586207,NA,0.39772727272727265,NA,0.44984326018808773,NA
29503659400.png,0.6814263322884012,NA,0.6003134796238244,NA,0.9721786833855799,NA,0.9333855799373041,NA
75377957200.png,0.16261755485893417,NA,0.518025078369906,NA,0.3554075235109718,NA,0.6637931034482758,NA
7543505700.png,0.7754702194357366,0.070141065830721,0.46630094043887144,0.32680250783699055,0.9134012539184951,0.1696708463949843,0.5838557993730408,0.4733542319749216
55667883400.png,0.17437304075235108,NA,0.549373040752351,NA,0.387539184952978,NA,0.7061128526645768,NA
85252752900.png,0.5599529780564263,0.10775862068965517,0.35188087774294663,0.19670846394984326,0.7237460815047021,0.27311912225705326,0.5462382445141065,0.42084639498432597
83296429700.png,0.2644984326018809,0.8091692789968652,0.2147335423197492,0.15752351097178682,0.37970219435736674,0.9032131661442006,0.36833855799373033,0.3730407523510972
33443107100.png,0.1226489028213166,NA,0.12539184952978055,NA,0.36951410658307204,NA,0.4106583072100313,NA
52574853400.png,0.30446708463949845,0.5795454545454545,0.36442006269592475,0.3463949843260188,0.5003918495297806,0.8201410658307209,0.5822884012539185,0.6003134796238244
34430801800.png,NA,0.16496865203761757,NA,0.1073667711598746,NA,0.4039968652037617,NA,0.3793103448275862
93006255500.png,NA,0.759796238244514,NA,0.7296238244514106,NA,0.9282915360501567,NA,0.9561128526645768
85260379700.png,0.6242163009404388,0.021551724137931032,0.5940438871473354,0.5478056426332288,0.875783699059561,0.2872257053291536,0.8777429467084639,0.8683385579937304
27734060900.png,0.29271159874608144,0.5787617554858933,0.4733542319749216,0.39263322884012536,0.4706112852664576,0.7856583072100313,0.6739811912225704,0.6340125391849529
46031163100.png,0.5928683385579936,0.026253918495297804,0.5697492163009404,0.5564263322884012,0.8546238244514105,0.3209247648902821,0.8667711598746081,0.9020376175548588
75321817800.png,0.17515673981191224,0.8201410658307209,0.42868338557993724,0.3996865203761755,0.3436520376175548,0.9839341692789968,0.5587774294670845,0.5532915360501567
56664960100.png,0.6202978056426331,0.07405956112852663,0.5109717868338557,0.5031347962382444,0.8671630094043886,0.35148902821316613,0.8056426332288401,0.8330721003134797
5222563100.png,0.1547805642633229,NA,0.5603448275862069,NA,0.4721786833855799,NA,0.8949843260188087,NA
4275566400.png,0.2527429467084639,NA,0.7288401253918495,NA,0.4596394984326019,NA,0.9529780564263323,NA
97972291200.png,0.19318181818181818,0.7825235109717867,0.3981191222570532,0.5078369905956113,0.30838557993730403,0.881269592476489,0.5666144200626958,0.7351097178683385
75329626000.png,0.17123824451410655,0.8271943573667712,0.6630094043887147,0.5932601880877743,0.3028996865203761,0.9431818181818181,0.7844827586206896,0.726489028213166
76522497000.png,0.7590125391849529,NA,0.7351097178683385,NA,0.8702978056426331,NA,0.9553291536050155,NA
104093305900.png,0.5591692789968653,0.18534482758620688,0.27429467084639503,0.18260188087774296,0.752742946708464,0.4055642633228839,0.4952978056426332,0.42711598746081497
32592213600.png,0.5325235109717867,0.059952978056426326,0.44984326018808773,0.5470219435736676,0.8123040752351096,0.39694357366771155,0.7492163009404389,0.8910658307210031
8631767700.png,0.46747648902821315,0.30094043887147337,0.45924764890282127,0.5015673981191222,0.6657523510971787,0.5144984326018809,0.6645768025078369,0.7264890282131661
78989922200.png,0.21590909090909088,0.759796238244514,0.3432601880877742,0.2311912225705329,0.375,0.9275078369905956,0.45454545454545453,0.3730407523510972
76090889700.png,0.6759404388714731,0.1391065830721003,0.3871473354231974,0.2617554858934169,0.7746865203761755,0.19945141065830718,0.47257053291536044,0.37460815047021945
108321535700.png,0.16418495297805638,NA,0.5148902821316614,NA,0.37343260188087773,NA,0.6771159874608149,NA
72583468700.png,0.2981974921630094,0.6696708463949843,0.7123824451410657,0.7264890282131661,0.4768808777429467,0.8663793103448275,0.9145768025078368,0.9592476489028213
34438158100.png,0.4925548589341692,NA,0.018025078369905953,NA,0.6712382445141064,NA,0.2327586206896551,NA
72560814000.png,0.32405956112852663,0.7088557993730407,0.06661442006269591,0.05329153605015674,0.5090125391849529,0.9032131661442006,0.2656739811912226,0.28683385579937304
110500238100.png,0.18142633228840124,NA,0.5117554858934169,NA,0.3883228840125391,NA,0.6637931034482758,NA
83127536500.png,0.5552507836990596,0.08268025078369906,0.5626959247648902,0.5219435736677115,0.8264106583072099,0.3891065830721003,0.8534482758620688,0.8612852664576801
6097770700.png,0.49333855799373033,0.14380877742946704,0.2813479623824451,0.2421630094043887,0.6814263322884012,0.33973354231974917,0.4874608150470218,0.47570532915360497
76555316600.png,0.0811128526645768,NA,0.7053291536050156,NA,0.23628526645768022,NA,0.9357366771159873,NA
31613550600.png,0.08581504702194356,0.5591692789968653,0.16536050156739812,0.2813479623824451,0.25117554858934166,0.7143416927899687,0.3957680250783699,0.4741379310344827
13227469800.png,0.28330721003134796,0.6876959247648902,0.445141065830721,0.49686520376175547,0.45180250783699055,0.8726489028213166,0.6551724137931033,0.7288401253918495
45022654700.png,0.7245297805642633,NA,0.3126959247648902,NA,0.8836206896551724,NA,0.4482758620689654,NA
20263777600.png,0.5262539184952978,0.2550940438871473,0.12852664576802506,0.1794670846394984,0.7370689655172413,0.47766457680250785,0.3346394984326019,0.4083072100313479
84354595300.png,0.6579153605015673,NA,0.11206896551724135,NA,0.8350313479623823,NA,0.3338557993730407,NA
61150173200.png,0.30525078369905956,0.6297021943573666,0.2452978056426332,0.21943573667711597,0.4980407523510972,0.832680250783699,0.4568965517241379,0.4561128526645768
83120353500.png,0.540360501567398,NA,0.6105015673981191,NA,0.8146551724137929,NA,0.9161442006269592,NA
21310591800.png,0.600705329153605,0.17280564263322884,0.378526645768025,0.4710031347962382,0.850705329153605,0.46669278996865204,0.6418495297805642,0.7735109717868337
95397821000.png,0.637539184952978,NA,0.7319749216300939,NA,0.7793887147335422,NA,0.9537617554858933,NA
13234101100.png,0.2684169278996865,NA,0.6920062695924765,NA,0.4902037617554858,NA,0.9474921630094043,NA
68958373800.png,0.21747648902821315,0.6140282131661441,0.3017241379310344,0.18573667711598746,0.46669278996865204,0.8851880877742946,0.5548589341692789,0.4874608150470218
98196549700.png,0.6391065830721002,0.19239811912225704,0.60423197492163,0.7084639498432601,0.7966300940438871,0.3569749216300941,0.786833855799373,0.963949843260188
16114150900.png,0.16731974921630094,NA,0.7421630094043886,NA,0.33268025078369906,NA,0.9568965517241379,NA
6078807300.png,0.5654388714733541,0.16418495297805638,0.10188087774294668,0.014890282131661442,0.7605799373040751,0.36873040752351094,0.3119122257053291,0.2656739811912226
102958614900.png,0.21982758620689652,NA,0.4866771159874608,NA,0.4094827586206896,NA,0.7304075235109718,NA
102942200500.png,0.11246081504702193,NA,0.24686520376175547,NA,0.34992163009404387,NA,0.5250783699059561,NA
35589781900.png,NA,0.7315830721003134,NA,0.0493730407523511,NA,0.9384796238244513,NA,0.2891849529780564
76550336400.png,0.7276645768025078,0.0427115987460815,0.5869905956112852,0.5227272727272727,0.8781347962382445,0.1579153605015674,0.8126959247648902,0.7876175548589341
25806605500.png,0.1391065830721003,NA,0.3338557993730407,NA,0.3318965517241379,NA,0.48354231974921624,NA
16118423800.png,0.13518808777429467,0.5027429467084639,0.6018808777429467,0.43181818181818177,0.29349529780564254,0.6751567398119122,0.7774294670846393,0.6426332288401254
31619719800.png,0.6445924764890282,0.2981974921630094,0.08385579937304075,0.1512539184952978,0.8350313479623823,0.5239028213166144,0.2876175548589341,0.3910658307210031
7496633000.png,0.14772727272727273,0.8514890282131661,0.4059561128526646,0.2680250783699059,0.28879310344827586,0.9651253918495298,0.5195924764890282,0.4161442006269592
49996397900.png,0.5419278996865202,NA,0.3487460815047021,NA,0.8322884012539185,NA,0.6669278996865202,NA
39873263800.png,0.3436520376175548,NA,0.028996865203761754,NA,0.5160658307210031,NA,0.2531347962382445,NA
73400734900.png,0.19004702194357365,0.735501567398119,0.12852664576802506,0.04153605015673981,0.31935736677115983,0.8663793103448275,0.29858934169278994,0.26097178683385575
12260973300.png,0.48236677115987453,0.13989028213166144,0.5548589341692789,0.5525078369905956,0.6563479623824452,0.34051724137931033,0.7437304075235109,0.7758620689655171
27721067600.png,0.32876175548589337,NA,0.15595611285266456,NA,0.5301724137931033,NA,0.3652037617554858,NA
51434781100.png,0.2692006269592476,0.6775078369905956,0.6183385579937304,0.5603448275862069,0.4212382445141065,0.8303291536050157,0.7915360501567398,0.7405956112852664
88408296700.png,0.6336206896551724,0.06543887147335423,0.41771159874608144,0.5963949843260188,0.9134012539184952,0.39145768025078365,0.7288401253918494,0.9584639498432602
68094429400.png,0.6406739811912225,NA,0.6293103448275862,NA,0.9376959247648902,NA,0.8260188087774294,NA
4272332700.png,0.29506269592476486,0.6688871473354231,0.32758620689655166,0.22727272727272727,0.515282131661442,0.9071316614420062,0.5705329153605014,0.49451410658307204
61153265800.png,0.31387147335423193,0.6657523510971786,0.45532915360501564,0.44278996865203757,0.5246865203761756,0.8671630094043886,0.6630094043887147,0.6786833855799372
116907319400.png,0.1257836990595611,NA,0.16222570532915362,NA,0.4533699059561128,NA,0.518808777429467,NA
85269728700.png,0.6383228840125391,0.15164576802507834,0.5415360501567398,0.6606583072100313,0.8076018808777429,0.34443573667711597,0.7460815047021944,0.8981191222570531
110480358200.png,0.23628526645768022,NA,0.3871473354231974,NA,0.4204545454545454,NA,0.5086206896551724,NA
112473090300.png,0.5317398119122256,0.033307210031347956,0.5822884012539185,0.6050156739811912,0.8648119122257053,0.3836206896551724,0.9278996865203761,0.988244514106583
91692826500.png,0.20023510971786831,NA,0.28291536050156735,NA,0.4753134796238244,NA,0.4600313479623824,NA
98133229300.png,0.20180250783699058,0.6297021943573666,0.5995297805642633,0.7115987460815045,0.3554075235109718,0.8052507836990596,0.7836990595611285,0.9647335423197491
6070172900.png,0.240987460815047,0.6077586206896551,0.3424764890282131,0.22178683385579936,0.4455329153605015,0.8264106583072099,0.5619122257053292,0.4733542319749216
12272001300.png,0.31230407523510967,0.6367554858934169,0.5329153605015673,0.5869905956112852,0.5003918495297804,0.8358150470219434,0.7217868338557993,0.8072100313479623
78996848600.png,0.20650470219435735,0.7488244514106583,0.24608150470219434,0.21943573667711597,0.3671630094043887,0.9157523510971787,0.3652037617554858,0.36990595611285265
86259202700.png,0.2911442006269592,0.6077586206896551,0.262539184952978,0.12460815047021943,0.48079937304075226,0.7997648902821316,0.46394984326018807,0.32993730407523514
72564856100.png,0.44083072100313475,0.07092476489028213,0.027429467084639496,0.03448275862068965,0.6116771159874607,0.2543103448275862,0.21630094043887146,0.24921630094043884
73403979200.png,0.17515673981191224,0.8624608150470219,0.5901253918495297,0.5893416927899686,0.31152037617554856,0.9698275862068965,0.7844827586206896,0.8409090909090908
12250962200.png,0.5983542319749215,0.2535266457680251,0.4796238244514106,0.3981191222570532,0.7880094043887147,0.4745297805642633,0.6873040752351096,0.6387147335423197
116904453600.png,0.5003918495297804,0.12108150470219435,0.38557993730407525,0.3863636363636363,0.6939655172413792,0.3350313479623824,0.60423197492163,0.6332288401253917
14991594200.png,0.4831504702194357,0.11637931034482758,0.3800940438871473,0.44278996865203757,0.722962382445141,0.38440438871473354,0.640282131661442,0.738244514106583
68971231600.png,0.5184169278996865,0.0975705329153605,0.09796238244514106,0.0932601880877743,0.7496081504702194,0.35854231974921624,0.3526645768025078,0.38479623824451403
114712129900.png,0.186128526645768,NA,0.5384012539184952,NA,0.39537617554858934,NA,0.6818181818181818,NA
62256442600.png,0.1892633228840125,0.6869122257053292,0.19122257053291536,0.195141065830721,0.4267241379310344,0.9510188087774294,0.4670846394984325,0.5031347962382444
58712797600.png,0.271551724137931,0.6500783699059561,0.512539184952978,0.5564263322884012,0.47766457680250785,0.8648119122257053,0.7358934169278996,0.8064263322884012
115799362600.png,0.02547021943573667,0.5474137931034483,0.45532915360501564,0.32210031347962376,0.1892633228840125,0.7268808777429467,0.695924764890282,0.5282131661442006
111510758900.png,0.5764106583072099,0.08268025078369906,0.26332288401253917,0.14028213166144202,0.7637147335423197,0.2762539184952978,0.49843260188087773,0.3910658307210031
76558927800.png,0.11324451410658304,NA,0.11128526645768025,NA,0.22335423197492157,NA,0.3040752351097179,NA
17172367700.png,0.22609717868338555,NA,0.2241379310344827,NA,0.4337774294670846,NA,0.48354231974921624,NA
56675732800.png,0.5787617554858933,0.14929467084639497,0.6810344827586207,0.6684952978056425,0.7746865203761755,0.3663793103448275,0.9067398119122256,0.9114420062695925
106228077400.png,0.1367554858934169,0.7496081504702194,0.4921630094043887,0.5995297805642633,0.3530564263322884,0.978448275862069,0.7609717868338557,0.9177115987460815
5208610200.png,0.2966300940438871,NA,0.17476489028213166,NA,0.5074451410658307,NA,0.40987460815047017,NA
5201228600.png,0.4925548589341692,0.062304075235109696,0.37695924764890276,0.4796238244514105,0.7339341692789968,0.3240595611285265,0.6496865203761755,0.7656739811912223
106242851100.png,0.7762539184952977,0.17672413793103445,0.22492163009404387,0.3393416927899686,0.9933385579937304,0.38675548589341685,0.5313479623824452,0.597962382445141
73416791400.png,0.19004702194357365,0.8883228840125391,0.4020376175548589,0.3424764890282131,0.33659874608150464,0.961206896551724,0.592476489028213,0.5862068965517241
65334068900.png,0.12421630094043887,NA,0.5572100313479623,NA,0.41653605015673983,NA,0.8965517241379308,NA
83270573900.png,0.2582288401253918,0.77076802507837,0.6105015673981191,0.5799373040752351,0.387539184952978,0.8938087774294671,0.7719435736677116,0.8017241379310344
111525385900.png,0.6547805642633228,0.10775862068965517,0.16927899686520373,0.07601880877742946,0.8734326018808776,0.3530564263322883,0.43260188087774293,0.3793103448275862
39854335000.png,0.20180250783699055,0.5936520376175548,0.22570532915360494,0.317398119122257,0.4012539184952978,0.8162225705329152,0.4561128526645768,0.5642633228840125
112478800000.png,0.5717084639498432,0.1030564263322884,0.15203761755485892,0.028996865203761754,0.8836206896551724,0.45650470219435735,0.47492163009404387,0.40047021943573663
34423217900.png,0.2739028213166144,0.6916144200626959,0.36833855799373033,0.28448275862068967,0.4682601880877742,0.893025078369906,0.585423197492163,0.5266457680250783
46017625700.png,0.631269592476489,NA,0.10423197492163007,NA,0.9181034482758621,NA,0.42241379310344823,NA
30535818100.png,0.11089341692789968,NA,0.14106583072100312,NA,0.32327586206896547,NA,0.40282131661442006,NA
32596397500.png,0.32954545454545453,0.6782915360501567,0.256269592476489,0.19827586206896547,0.5192006269592476,0.8985109717868337,0.47492163009404387,0.44592476489028204
75386666900.png,0.735501567398119,0.09443573667711597,0.5822884012539185,0.6371473354231975,0.8655956112852664,0.20885579937304075,0.700626959247649,0.7664576802507836
93015106600.png,0.2190438871473354,0.7558777429467084,0.2836990595611285,0.10971786833855798,0.37186520376175547,0.900078369905956,0.47648902821316613,0.3401253918495298
44951899300.png,0.7754702194357366,NA,0.6214733542319749,NA,0.9400470219435735,NA,0.7664576802507836,NA
59050556600.png,0.22923197492163006,NA,0.13714733542319751,NA,0.41653605015673983,NA,0.27115987460815044,NA
46010996300.png,0.17907523510971785,0.6696708463949843,0.5242946708463948,0.5305642633228839,0.4235893416927899,0.9447492163009403,0.7970219435736676,0.8495297805642631
91640703400.png,0.18221003134796238,0.6963166144200627,0.5830721003134796,0.5446708463949843,0.4549373040752351,0.9964733542319749,0.7515673981191221,0.75
39867062900.png,0.6014890282131661,0.0536833855799373,0.008620689655172412,0.044670846394984316,0.8883228840125391,0.34130094043887144,0.32993730407523514,0.38087774294670845
72573730900.png,0.32327586206896547,0.7190438871473354,0.3628526645768025,0.311128526645768,0.5160658307210031,0.9188871473354231,0.5783699059561128,0.5525078369905956
106220918900.png,0.19553291536050155,NA,0.42006269592476486,NA,0.4000783699059561,NA,0.6794670846394983,NA
51468537200.png,0.5811128526645768,0.08032915360501568,0.4780564263322884,0.6394984326018809,0.8514890282131661,0.34051724137931033,0.7476489028213166,0.9239811912225704
76539225100.png,0.7370689655172413,0.07876175548589341,0.26645768025078365,0.12460815047021943,0.8922413793103446,0.21120689655172412,0.48510971786833845,0.3934169278996865
65343088300.png,0.21355799373040749,NA,0.1880877742946708,NA,0.47766457680250785,NA,0.48981191222570525,NA
69927581900.png,0.4533699059561128,0.17202194357366768,0.27272727272727276,0.32288401253918486,0.6735893416927898,0.4071316614420062,0.4960815047021943,0.5689655172413792
104090111500.png,0.613244514106583,0.13362068965517238,0.45532915360501564,0.4216300940438871,0.8365987460815045,0.3789184952978056,0.7084639498432602,0.7037617554858933
68064041900.png,0.0842476489028213,NA,0.42711598746081497,NA,0.37343260188087773,NA,0.6128526645768024,NA
98163322700.png,0.22531347962382442,0.6657523510971786,0.6105015673981191,0.7053291536050156,0.3671630094043887,0.8256269592476488,0.7978056426332288,0.9568965517241378
91674730400.png,0.155564263322884,0.6845611285266456,0.35971786833855796,0.38793103448275856,0.4314263322884012,0.9792319749216299,0.5446708463949843,0.5893416927899685
42596727300.png,0.4980407523510972,NA,0.7398119122257053,NA,0.7159090909090909,NA,0.9631661442006269,NA
7065370800.png,0.24490595611285262,NA,0.7539184952978055,NA,0.42594043887147326,NA,0.9670846394984325,NA
12258052900.png,0.613244514106583,0.2535266457680251,0.38166144200626956,0.378526645768025,0.7981974921630093,0.46982758620689646,0.5877742946708463,0.6191222570532915
13231043200.png,0.17045454545454544,NA,0.6010971786833855,NA,0.43456112852664575,NA,0.9059561128526645,NA
112467534700.png,0.5830721003134796,0.23942006269592472,0.3213166144200626,0.28840125391849525,0.7707680250783696,0.4384796238244513,0.5180250783699057,0.5188087774294671
111506878500.png,0.6304858934169278,0.06622257053291536,0.4905956112852664,0.44278996865203757,0.8718652037617555,0.3271943573667711,0.7742946708463948,0.7531347962382445
89475738700.png,NA,0.07719435736677115,NA,0.713949843260188,NA,0.2762539184952978,NA,0.9623824451410657
28623110300.png,0.6101097178683386,0.10540752351097178,0.3503134796238245,0.3072100313479623,0.7825235109717867,0.27311912225705326,0.5666144200626959,0.5501567398119122
4268507000.png,0.19083072100313478,NA,0.6442006269592475,NA,0.497257053291536,NA,0.9717868338557991,NA
6034121200.png,0.5842476489028212,NA,0.15909090909090906,NA,0.7887931034482758,NA,0.372257053291536,NA
6017038900.png,0.6218652037617555,NA,0.2970219435736677,NA,0.9329937304075234,NA,0.6246081504702193,NA
36597802300.png,0.2433385579937304,0.6101097178683386,0.5548589341692789,0.640282131661442,0.436128526645768,0.8170062695924764,0.7758620689655171,0.8840125391849529
68079336600.png,0.6022727272727273,0.1445924764890282,0.35971786833855796,0.19278996865203762,0.8123040752351096,0.37656739811912227,0.4913793103448275,0.35344827586206895
95381517900.png,0.18299373040752348,0.8052507836990596,0.5564263322884012,0.6496865203761756,0.3428683385579937,0.9525862068965517,0.7735109717868337,0.9020376175548588
112470372300.png,0.5873824451410657,NA,0.025078369905956112,NA,0.8718652037617555,NA,0.3291536050156739,NA
96370294300.png,0.16496865203761757,0.515282131661442,0.42476489028213166,0.3973354231974921,0.31857366771159873,0.6861285266457681,0.6120689655172413,0.615987460815047
97535240000.png,0.5717084639498432,0.1445924764890282,0.49686520376175547,0.5713166144200627,0.7449059561128526,0.35070532915360497,0.6974921630094043,0.8064263322884011
48806085000.png,0.5740595611285266,NA,0.6457680250783698,NA,0.8365987460815045,NA,0.9271159874608149,NA
46983851900.png,0.34208463949843254,0.5944357366771159,0.24137931034482757,0.2923197492163009,0.5897335423197492,0.8836206896551724,0.5007836990595611,0.6010971786833855
68954709200.png,0.26136363636363635,0.5779780564263323,0.6857366771159874,0.7233542319749215,0.44788401253918486,0.8013322884012538,0.8863636363636362,0.9521943573667712
101556178600.png,0.5811128526645768,0.18142633228840124,0.5438871473354231,0.4913793103448275,0.8201410658307209,0.4533699059561128,0.8001567398119122,0.7884012539184952
34426886800.png,0.16810344827586207,NA,0.06347962382445141,NA,0.40634796238244514,NA,0.34796238244514105,NA
99190134000.png,0.25666144200626956,NA,0.02429467084639498,NA,0.4580721003134796,NA,0.24999999999999997,NA
90691270700.png,0.32249216300940436,0.7182601880877743,0.2891849529780564,0.16614420062695923,0.49177115987460807,0.9157523510971787,0.47570532915360497,0.40047021943573663
