"image","xmin","ymin","xmax","ymax","label"
"52574853400.jpg",417.27272727272725,249.40438871473353,590.501567398119,432.2257053291536,"outside_plate"
"52574853400.jpg",219.21630094043886,262.38244514106583,360.282131661442,419.2476489028213,"inside_plate"
"34430801800.jpg",502.4764890282131,0,672.8840125391848,179.99999999999997,"outside_plate"
"34430801800.jpg",118.77742946708463,77.3040752351097,290.87774294670845,273.10344827586204,"outside_plate"
"93006255500.jpg",547.0532915360501,525.3291536050157,668.3699059561128,688.4012539184953,"outside_plate"
"93006255500.jpg",189.3103448275862,583.448275862069,304.98432601880876,720,"inside_plate"
"85260379700.jpg",449.4357366771159,427.71159874608145,630.5642633228839,631.974921630094,"inside_plate"
"85260379700.jpg",15.517241379310343,394.42006269592474,206.80250783699057,625.2037617554859,"outside_plate"
"27734060900.jpg",416.70846394984324,282.69592476489026,565.6739811912225,456.4890282131661,"outside_plate"
"27734060900.jpg",210.75235109717866,340.81504702194354,338.8401253918495,485.2664576802507,"inside_plate"
"46031163100.jpg",426.8652037617554,410.2194357366771,615.3291536050156,624.0752351097178,"inside_plate"
"46031163100.jpg",18.902821316614418,400.62695924764887,231.06583072100312,649.4670846394984,"outside_plate"
"75321817800.jpg",590.501567398119,287.77429467084636,708.4326018808777,398.3699059561128,"outside_plate"
"75321817800.jpg",126.11285266457679,308.6520376175548,247.42946708463947,402.31974921630086,"inside_plate"
"56664960100.jpg",446.6144200626959,367.8996865203761,624.3573667711598,580.0626959247649,"inside_plate"
"56664960100.jpg",53.32288401253918,362.257053291536,253.0721003134796,599.8119122257053,"outside_plate"
"5222563100.jpg",504.16927899686516,278.74608150470215,720,536.0501567398119,"outside_plate"
"5222563100.jpg",111.44200626959247,403.44827586206895,339.9686520376175,644.3887147335423,"inside_plate"
"4275566400.jpg",467.49216300940435,552.4137931034483,619.2789968652037,720,"outside_plate"
"4275566400.jpg",181.97492163009403,524.7648902821317,330.94043887147336,686.1442006269592,"inside_plate"
"97972291200.jpg",563.4169278996865,365.6426332288401,634.514106583072,529.2789968652037,"outside_plate"
"97972291200.jpg",139.09090909090907,286.6457680250783,222.0376175548589,407.962382445141,"inside_plate"
"75329626000.jpg",595.5799373040752,427.14733542319743,679.090909090909,523.0721003134795,"outside_plate"
"75329626000.jpg",123.29153605015672,477.3667711598746,218.08777429467082,564.8275862068965,"inside_plate"
"76522497000.jpg",546.4890282131661,529.2789968652037,626.6144200626959,687.8369905956112,"inside_plate"
"76522497000.jpg",47.68025078369906,562.0062695924764,93.38557993730407,719.9999999999999,"outside_plate"
"104093305900.jpg",402.60188087774293,197.49216300940438,541.9749216300941,356.6144200626959,"inside_plate"
"104093305900.jpg",133.44827586206895,131.47335423197492,292.00626959247643,307.5235109717868,"outside_plate"
"32592213600.jpg",383.41692789968647,323.88714733542315,584.8589341692789,539.435736677116,"inside_plate"
"32592213600.jpg",43.16614420062695,393.8557993730407,285.7993730407523,641.5673981191222,"outside_plate"
"8631767700.jpg",336.5830721003135,330.6583072100313,479.34169278996865,478.49529780564256,"inside_plate"
"8631767700.jpg",336.5830721003135,330.6583072100313,479.34169278996865,478.49529780564256,"outside_plate"
"8631767700.jpg",96.77115987460814,391.59874608150466,261.5360501567398,567.6489028213166,"outside_plate"
"78989922200.jpg",547.0532915360501,166.45768025078368,667.8056426332288,268.58934169278996,"outside_plate"
"78989922200.jpg",155.45454545454544,247.14733542319746,270,327.27272727272725,"inside_plate"
"76090889700.jpg",486.67711598746075,278.74608150470215,557.7742946708463,340.2507836990595,"inside_plate"
"76090889700.jpg",100.15673981191222,188.46394984326017,143.60501567398117,269.717868338558,"outside_plate"
"108321535700.jpg",632.82131661442,401.1912225705329,719.9999999999999,534.9216300940438,"outside_plate"
"108321535700.jpg",118.21316614420061,370.7210031347962,268.87147335423197,487.5235109717868,"inside_plate"
"13237582200.jpg",509.24764890282125,606.5830721003134,662.7272727272726,719.9999999999999,"outside_plate"
"13237582200.jpg",170.68965517241378,560.8777429467084,316.83385579937305,719.9999999999999,"inside_plate"
"72583468700.jpg",482.1630094043887,523.0721003134796,623.7931034482758,690.6583072100314,"outside_plate"
"72583468700.jpg",214.70219435736675,512.9153605015673,343.3542319749216,658.4952978056425,"inside_plate"
"34438158100.jpg",25.67398119122257,0,156.58307210031347,157.9937304075235,"outside_plate"
"34438158100.jpg",354.63949843260184,12.978056426332287,483.29153605015665,167.5862068965517,"inside_plate"
"72560814000.jpg",510.3761755485893,38.36990595611285,650.3134796238244,206.5203761755486,"outside_plate"
"72560814000.jpg",233.32288401253916,47.96238244514106,366.4890282131661,191.28526645768022,"inside_plate"
"110500238100.jpg",619.2789968652037,353.2288401253918,719.9999999999999,482.4451410658306,"outside_plate"
"110500238100.jpg",130.6269592476489,368.46394984326014,279.5924764890282,477.93103448275855,"inside_plate"
"83127536500.jpg",399.78056426332284,405.14106583072095,595.0156739811912,614.4827586206895,"inside_plate"
"83127536500.jpg",59.52978056426332,375.7993730407523,280.1567398119122,620.1253918495297,"outside_plate"
"6097770700.jpg",355.20376175548586,202.57053291536047,490.62695924764887,350.97178683385573,"inside_plate"
"6097770700.jpg",103.54231974921629,174.35736677115986,244.6081504702194,342.5078369905956,"outside_plate"
"76555316600.jpg",584.294670846395,541.6927899686519,667.8056426332288,719.9999999999999,"outside_plate"
"76555316600.jpg",58.40125391849529,507.8369905956112,170.12539184952976,673.7304075235108,"inside_plate"
"31613550600.jpg",402.60188087774293,202.57053291536047,514.3260188087775,341.37931034482756,"outside_plate"
"31613550600.jpg",61.786833855799365,119.05956112852664,180.846394984326,284.95297805642633,"inside_plate"
"13227469800.jpg",495.14106583072095,357.74294670846393,628.307210031348,524.7648902821317,"outside_plate"
"13227469800.jpg",203.98119122257052,320.5015673981191,325.2978056426332,471.7241379310344,"inside_plate"
"45022654700.jpg",521.6614420062696,225.14106583072098,636.2068965517241,322.7586206896551,"inside_plate"
"45022654700.jpg",0,151.22257053291534,67.9937304075235,275.3605015673981,"outside_plate"
"20263777600.jpg",378.9028213166144,92.53918495297805,530.6896551724137,240.94043887147333,"inside_plate"
"20263777600.jpg",183.66771159874605,129.21630094043886,343.91849529780563,293.9811912225705,"outside_plate"
"84354595300.jpg",473.6990595611285,80.68965517241378,601.2225705329153,240.37617554858932,"inside_plate"
"84354595300.jpg",90.564263322884,0,233.32288401253913,139.37304075235107,"outside_plate"
"84354595300.jpg",90.564263322884,0,233.32288401253913,139.37304075235107,"inside_plate"
"61150173200.jpg",453.38557993730404,157.9937304075235,599.5297805642633,328.4012539184953,"outside_plate"
"61150173200.jpg",219.78056426332287,176.6144200626959,358.58934169278996,328.9655172413793,"inside_plate"
"83120353500.jpg",389.0595611285266,439.56112852664575,586.5517241379309,659.6238244514107,"inside_plate"
"83120353500.jpg",16.081504702194355,455.92476489028206,251.94357366771158,719.9999999999999,"outside_plate"
"21310591800.jpg",432.5078369905956,272.539184952978,612.5078369905956,462.13166144200625,"inside_plate"
"21310591800.jpg",124.42006269592476,339.1222570532915,336.01880877742946,556.9278996865203,"outside_plate"
"95397821000.jpg",459.02821316614416,527.0219435736676,561.1598746081504,686.7084639498431,"inside_plate"
"95397821000.jpg",11.003134796238243,547.3354231974921,119.34169278996865,719.9999999999999,"outside_plate"
"13234101100.jpg",571.8808777429466,483.5736677115987,719.9999999999999,692.9153605015673,"outside_plate"
"13234101100.jpg",193.26018808777428,498.24451410658304,352.9467084639498,682.1943573667711,"inside_plate"
"68958373800.jpg",442.10031347962376,133.73040752351096,637.3354231974921,350.97178683385573,"outside_plate"
"68958373800.jpg",156.58307210031347,217.2413793103448,336.01880877742946,399.49843260188084,"inside_plate"
"98196549700.jpg",460.1567398119122,435.0470219435736,573.5736677115987,566.5203761755486,"inside_plate"
"98196549700.jpg",138.52664576802508,510.0940438871473,257.0219435736677,694.0438871473353,"outside_plate"
"16114150900.jpg",509.81191222570527,574.4200626959247,636.7711598746081,719.9999999999999,"outside_plate"
"16114150900.jpg",120.47021943573667,534.3573667711598,239.52978056426332,688.9655172413793,"inside_plate"
"6078807300.jpg",407.115987460815,73.35423197492162,547.6175548589341,224.57680250783696,"inside_plate"
"6078807300.jpg",118.21316614420061,10.721003134796238,265.48589341692787,191.28526645768022,"outside_plate"
"102958614900.jpg",602.3510971786833,274.7962382445141,719.9999999999999,477.3667711598746,"outside_plate"
"102958614900.jpg",158.2758620689655,350.40752351097177,294.8275862068965,525.8934169278997,"inside_plate"
"102942200500.jpg",607.4294670846394,116.23824451410657,719.9999999999999,356.6144200626959,"outside_plate"
"102942200500.jpg",80.97178683385579,177.74294670846393,251.94357366771158,378.05642633228837,"inside_plate"
"35589781900.jpg",526.7398119122256,35.54858934169279,675.7053291536049,208.2131661442006,"outside_plate"
"35589781900.jpg",229.9373040752351,0,376.08150470219437,160.25078369905955,"inside_plate"
"76550336400.jpg",523.9184952978056,422.63322884012535,632.2570532915361,585.1410658307209,"inside_plate"
"76550336400.jpg",30.752351097178682,376.3636363636363,113.69905956112851,567.0846394984326,"outside_plate"
"25806605500.jpg",605.7366771159874,265.20376175548586,719.9999999999999,392.1630094043887,"outside_plate"
"25806605500.jpg",100.15673981191222,240.37617554858932,238.9655172413793,348.1504702194357,"inside_plate"
"16118423800.jpg",361.974921630094,310.9090909090909,486.11285266457674,462.69592476489026,"outside_plate"
"16118423800.jpg",97.33542319749215,433.3542319749216,211.31661442006265,559.7492163009404,"inside_plate"
"31619719800.jpg",214.70219435736675,108.9028213166144,377.21003134796234,281.56739811912223,"outside_plate"
"31619719800.jpg",464.10658307210025,60.37617554858934,601.2225705329153,207.08463949843258,"inside_plate"
"7496633000.jpg",613.0721003134796,192.97805642633227,694.8902821316615,299.62382445141066,"outside_plate"
"7496633000.jpg",106.36363636363636,292.2884012539185,207.9310344827586,374.1065830721003,"inside_plate"
"49996397900.jpg",390.18808777429456,251.09717868338552,599.2476489028213,480.18808777429456,"inside_plate"
"49996397900.jpg",0,134.858934169279,184.23197492163007,400.06269592476485,"outside_plate"
"39873263800.jpg",247.42946708463947,20.877742946708462,371.56739811912223,182.257053291536,"inside_plate"
"39873263800.jpg",629.435736677116,16.927899686520373,720,192.97805642633224,"outside_plate"
"73400734900.jpg",529.5611285266457,29.90595611285266,623.7931034482758,187.89968652037615,"outside_plate"
"73400734900.jpg",136.83385579937303,92.53918495297805,229.9373040752351,214.98432601880876,"inside_plate"
"85295119400.jpg",0,425.45454545454544,184.23197492163007,684.4514106583072,"outside_plate"
"85295119400.jpg",457.3354231974921,499.3730407523511,653.6990595611285,720,"inside_plate"
"12260973300.jpg",347.3040752351097,399.49843260188084,472.57053291536045,535.4858934169279,"inside_plate"
"12260973300.jpg",100.72100313479623,397.8056426332288,245.17241379310343,558.6206896551723,"outside_plate"
"27721067600.jpg",411.6300940438871,0,585.9874608150469,151.78683385579936,"outside_plate"
"27721067600.jpg",236.70846394984324,112.28840125391848,381.7241379310344,262.9467084639498,"inside_plate"
"51434781100.jpg",193.8244514106583,445.20376175548586,303.2915360501567,569.9059561128527,"inside_plate"
"51434781100.jpg",487.8056426332288,403.44827586206895,597.8369905956113,533.2288401253918,"outside_plate"
"88408296700.jpg",456.20689655172407,300.75235109717863,657.6489028213166,524.7648902821315,"inside_plate"
"88408296700.jpg",47.11598746081504,429.4043887147335,281.84952978056424,690.0940438871473,"outside_plate"
"68094429400.jpg",461.2852664576802,453.10344827586204,675.1410658307209,594.7335423197492,"inside_plate"
"68094429400.jpg",0,346.45768025078365,242.91536050156736,525.8934169278996,"outside_plate"
"4272332700.jpg",481.59874608150466,163.63636363636363,653.1347962382445,356.0501567398119,"outside_plate"
"4272332700.jpg",212.4451410658307,235.8620689655172,371.0031347962382,410.78369905956106,"inside_plate"
"61153265800.jpg",479.3416927899686,318.80877742946706,624.3573667711598,488.6520376175548,"outside_plate"
"61153265800.jpg",225.987460815047,327.83699059561127,377.77429467084636,477.3667711598746,"inside_plate"
"116907319400.jpg",508.68338557993724,181.128526645768,719.9999999999999,459.31034482758616,"outside_plate"
"116907319400.jpg",90.564263322884,116.80250783699059,326.4263322884012,373.54231974921623,"inside_plate"
"85269728700.jpg",459.5924764890282,389.9059561128526,581.4733542319749,537.1786833855799,"inside_plate"
"85269728700.jpg",109.18495297805642,475.67398119122254,247.99373040752351,646.6457680250783,"outside_plate"
"110480358200.jpg",602.3510971786833,304.70219435736675,719.9999999999999,408.52664576802505,"outside_plate"
"110480358200.jpg",170.12539184952976,278.74608150470215,302.7272727272727,366.20689655172407,"inside_plate"
"112473090300.jpg",382.85266457680245,419.24764890282125,622.6645768025078,668.0877742946708,"inside_plate"
"112473090300.jpg",23.98119122257053,435.6112852664576,276.2068965517241,711.5360501567397,"outside_plate"
"91692826500.jpg",499.09090909090907,123.57366771159873,720,271.974921630094,"outside_plate"
"91692826500.jpg",144.1692789968652,203.6990595611285,342.2257053291536,331.2225705329153,"inside_plate"
"98133229300.jpg",453.38557993730404,512.3510971786833,579.7805642633228,694.6081504702194,"outside_plate"
"98133229300.jpg",145.29780564263322,431.66144200626957,255.89341692789966,564.2633228840125,"inside_plate"
"6070172900.jpg",437.5862068965517,159.68652037617554,595.0156739811912,340.81504702194354,"outside_plate"
"6070172900.jpg",173.51097178683384,246.58307210031344,320.78369905956106,404.57680250783693,"inside_plate"
"12272001300.jpg",458.46394984326014,422.63322884012535,601.7868338557993,581.1912225705329,"outside_plate"
"12272001300.jpg",224.85893416927897,383.6990595611285,360.28213166144195,519.6865203761755,"inside_plate"
"21321464700.jpg",385.67398119122254,578.3699059561128,558.3385579937303,720,"inside_plate"
"21321464700.jpg",62.91536050156739,566.5203761755486,255.32915360501565,720,"outside_plate"
"78996848600.jpg",539.153605015674,157.9937304075235,659.3416927899686,266.3322884012539,"outside_plate"
"78996848600.jpg",148.6833855799373,177.17868338557992,264.35736677115983,262.9467084639498,"inside_plate"
"86259202700.jpg",437.5862068965517,89.71786833855799,575.8307210031347,237.55485893416926,"outside_plate"
"86259202700.jpg",209.62382445141063,189.02821316614418,346.17554858934164,334.0438871473354,"inside_plate"
"72564856100.jpg",317.398119122257,19.749216300940436,440.4075235109717,155.73667711598745,"inside_plate"
"72564856100.jpg",51.06583072100313,24.827586206896548,183.10344827586204,179.43573667711595,"outside_plate"
"73403979200.jpg",620.9717868338557,424.3260188087774,698.2758620689655,605.4545454545454,"outside_plate"
"73403979200.jpg",126.11285266457679,424.8902821316614,224.29467084639498,564.8275862068965,"inside_plate"
"47936931200.jpg",0,0,179.15360501567397,229.65517241379308,"outside_plate"
"47936931200.jpg",453.38557993730404,0,655.9561128526645,172.10031347962382,"inside_plate"
"12250962200.jpg",430.81504702194354,345.3291536050156,567.3667711598746,494.85893416927894,"inside_plate"
"12250962200.jpg",182.53918495297805,286.6457680250783,341.66144200626957,459.8746081504702,"outside_plate"
"116904453600.jpg",360.28213166144195,277.61755485893417,499.655172413793,435.04702194357367,"inside_plate"
"116904453600.jpg",87.17868338557993,278.18181818181813,241.2225705329153,455.92476489028206,"outside_plate"
"14991594200.jpg",347.8683385579937,273.66771159874605,520.5329153605015,461.0031347962382,"inside_plate"
"14991594200.jpg",83.79310344827586,318.80877742946706,276.77115987460814,531.5360501567397,"outside_plate"
"68971231600.jpg",373.2601880877743,70.53291536050156,539.717868338558,253.9184952978056,"inside_plate"
"68971231600.jpg",70.25078369905955,67.14733542319749,258.1504702194357,277.0532915360501,"outside_plate"
"114712129900.jpg",605.1724137931034,295.1097178683385,719.9999999999999,422.63322884012535,"outside_plate"
"114712129900.jpg",134.01253918495297,387.6489028213166,284.6708463949843,490.9090909090909,"inside_plate"
"62256442600.jpg",494.57680250783693,140.5015673981191,684.7335423197492,362.257053291536,"outside_plate"
"62256442600.jpg",136.269592476489,137.68025078369905,307.24137931034477,336.3009404388714,"inside_plate"
"58712797600.jpg",468.05642633228837,400.62695924764887,622.6645768025078,580.6269592476489,"outside_plate"
"58712797600.jpg",195.51724137931032,369.02821316614416,343.91849529780563,529.8432601880877,"inside_plate"
"115799362600.jpg",394.13793103448273,231.91222570532912,523.3542319749216,380.3134796238244,"outside_plate"
"115799362600.jpg",18.338557993730404,327.83699059561127,136.269592476489,501.06583072100307,"inside_plate"
"111510758900.jpg",415.0156739811912,189.5924764890282,549.8746081504702,358.87147335423197,"inside_plate"
"111510758900.jpg",59.52978056426332,101.00313479623823,198.9028213166144,281.56739811912223,"outside_plate"
"81163757400.jpg",64.60815047021943,0,238.9655172413793,199.1849529780564,"inside_plate"
"81163757400.jpg",586.5517241379309,0,719.9999999999999,187.89968652037615,"outside_plate"
"81163757400.jpg",586.5517241379309,0,719.9999999999999,187.89968652037615,"inside_plate"
"76558927800.jpg",81.53605015673979,80.12539184952978,160.81504702194354,218.93416927899688,"inside_plate"
"76558927800.jpg",539.153605015674,0,596.7084639498432,142.19435736677116,"outside_plate"
"17172367700.jpg",162.7899686520376,161.37931034482756,312.3197492163009,348.1504702194357,"inside_plate"
"17172367700.jpg",619.8432601880877,256.73981191222566,719.9999999999999,468.3385579937303,"outside_plate"
"56675732800.jpg",107.49216300940438,481.31661442006265,263.7931034482758,656.2382445141066,"outside_plate"
"56675732800.jpg",416.70846394984324,490.34482758620686,557.7742946708463,652.8526645768025,"inside_plate"
"106228077400.jpg",98.46394984326018,354.35736677115983,254.20062695924764,547.8996865203761,"inside_plate"
"106228077400.jpg",539.717868338558,431.66144200626957,704.4827586206897,660.7523510971787,"outside_plate"
"5208610200.jpg",213.57366771159872,125.83072100313478,365.36050156739805,295.1097178683385,"inside_plate"
"5208610200.jpg",469.1849529780564,0,625.4858934169279,168.71473354231972,"outside_plate"
"5201228600.jpg",44.85893416927898,345.32915360501556,233.32288401253913,551.2852664576801,"outside_plate"
"5201228600.jpg",354.63949843260184,271.41065830721,528.4326018808777,467.7742946708463,"inside_plate"
"106242851100.jpg",558.9028213166143,161.94357366771158,715.2037617554859,382.57053291536045,"inside_plate"
"106242851100.jpg",127.24137931034481,244.3260188087774,278.46394984326014,430.53291536050153,"outside_plate"
"73416791400.jpg",639.5924764890282,246.58307210031344,692.0689655172413,422.06896551724134,"outside_plate"
"73416791400.jpg",136.83385579937303,289.4670846394984,242.35109717868335,426.5830721003134,"inside_plate"
"65334068900.jpg",512.0689655172413,488.0877742946708,719.9999999999999,719.9999999999999,"outside_plate"
"65334068900.jpg",89.43573667711598,401.1912225705329,299.90595611285266,645.5172413793102,"inside_plate"
"83270573900.jpg",185.92476489028212,439.56112852664575,279.02821316614416,555.7993730407524,"inside_plate"
"83270573900.jpg",554.9529780564263,417.55485893416926,643.5423197492163,577.2413793103448,"outside_plate"
"111525385900.jpg",471.4420062695924,121.8808777429467,628.8714733542319,311.4733542319749,"inside_plate"
"111525385900.jpg",77.58620689655172,54.73354231974921,254.20062695924761,273.10344827586204,"outside_plate"
"39854335000.jpg",427.42946708463944,228.52664576802505,587.680250783699,406.269592476489,"outside_plate"
"39854335000.jpg",145.2978056426332,162.50783699059556,288.9028213166144,328.4012539184953,"inside_plate"
"112478800000.jpg",411.6300940438871,109.46708463949842,636.2068965517241,341.9435736677116,"inside_plate"
"112478800000.jpg",74.20062695924764,20.877742946708462,328.6833855799373,288.3385579937304,"outside_plate"
"56682145200.jpg",402.0376175548587,0,610.2507836990592,192.9780564263322,"inside_plate"
"56682145200.jpg",0,0,229.93730407523503,225.70532915360494,"outside_plate"
"34423217900.jpg",497.96238244514103,204.82758620689654,642.9780564263323,379.1849529780564,"outside_plate"
"34423217900.jpg",197.21003134796237,265.20376175548586,337.14733542319743,421.5047021943573,"inside_plate"
"46017625700.jpg",454.5141065830721,75.04702194357365,661.0344827586207,304.13793103448273,"inside_plate"
"46017625700.jpg",3.9498432601880875,0,254.2006269592475,258.9968652037615,"outside_plate"
"30535818100.jpg",585.9874608150469,0,719.9999999999999,181.69278996865202,"outside_plate"
"30535818100.jpg",79.84326018808777,101.56739811912225,232.75862068965517,290.0313479623824,"inside_plate"
"32596397500.jpg",488.3699059561128,142.75862068965515,646.9278996865203,321.06583072100307,"outside_plate"
"32596397500.jpg",237.27272727272725,184.51410658307208,373.8244514106583,341.9435736677116,"inside_plate"
"75386666900.jpg",67.9937304075235,458.74608150470215,150.37617554858934,551.8495297805642,"outside_plate"
"75386666900.jpg",529.5611285266457,419.24764890282125,623.2288401253918,504.45141065830717,"inside_plate"
"93015106600.jpg",157.71159874608148,204.26332288401252,267.74294670846393,343.0721003134796,"inside_plate"
"93015106600.jpg",544.23197492163,78.99686520376174,648.0564263322883,244.89028213166142,"outside_plate"
"44951899300.jpg",558.3385579937303,447.4608150470219,676.8338557993729,551.8495297805642,"inside_plate"
"44951899300.jpg",0,523.6363636363636,95.07836990595611,651.1598746081504,"outside_plate"
"59050556600.jpg",165.04702194357364,98.74608150470219,299.90595611285266,195.23510971786834,"inside_plate"
"59050556600.jpg",580.3448275862069,123.00940438871473,720,237.55485893416926,"outside_plate"
"46010996300.jpg",482.1630094043887,382.00626959247643,680.219435736677,611.6614420062695,"outside_plate"
"46010996300.jpg",128.93416927899685,377.49216300940435,304.9843260188087,573.8557993730407,"inside_plate"
"91640703400.jpg",501.3479623824451,392.1630094043887,717.4608150470219,540,"outside_plate"
"91640703400.jpg",131.19122257053291,419.81191222570527,327.55485893416926,541.1285266457679,"inside_plate"
"39867062900.jpg",38.65203761755485,32.16300940438871,245.73667711598745,274.23197492163007,"outside_plate"
"39867062900.jpg",433.0721003134796,6.206896551724137,639.5924764890282,237.55485893416926,"inside_plate"
"72573730900.jpg",232.75862068965515,261.2539184952978,371.56739811912223,416.4263322884012,"inside_plate"
"72573730900.jpg",517.7115987460814,224.01253918495297,661.5987460815046,397.8056426332288,"outside_plate"
"106220918900.jpg",140.78369905956112,302.4451410658307,288.05642633228837,489.2163009404388,"inside_plate"
"106220918900.jpg",582.6018808777429,234.1692789968652,720,448.02507836990594,"outside_plate"
"51468537200.jpg",418.4012539184953,344.20062695924764,613.0721003134796,538.307210031348,"inside_plate"
"51468537200.jpg",57.83699059561128,460.4388714733542,245.17241379310343,665.2664576802507,"outside_plate"
"76539225100.jpg",530.6896551724137,191.84952978056424,642.4137931034481,349.2789968652037,"inside_plate"
"76539225100.jpg",56.70846394984326,89.71786833855799,152.06896551724137,283.2601880877743,"outside_plate"
"65343088300.jpg",153.7617554858934,135.42319749216298,343.91849529780563,352.6645768025078,"inside_plate"
"65343088300.jpg",544.796238244514,137.11598746081503,719.9999999999999,375.23510971786834,"outside_plate"
"69927581900.jpg",326.4263322884012,196.36363636363635,484.9843260188087,357.1786833855799,"inside_plate"
"69927581900.jpg",123.85579937304074,232.47648902821314,293.13479623824446,409.655172413793,"outside_plate"
"29517909800.jpg",0,0,196.08150470219434,174.35736677115986,"outside_plate"
"29517909800.jpg",427.99373040752346,0,605.1724137931034,193.5423197492163,"inside_plate"
"104090111500.jpg",441.53605015673975,327.83699059561127,602.3510971786833,510.09404388714734,"inside_plate"
"104090111500.jpg",96.20689655172413,303.5736677115987,272.82131661442,506.70846394984324,"outside_plate"
"68064041900.jpg",494.0125391849529,242.06896551724137,719.9999999999999,409.6551724137931,"outside_plate"
"68064041900.jpg",60.65830721003134,307.5235109717868,268.87147335423197,441.25391849529774,"inside_plate"
"98163322700.jpg",479.3416927899686,507.8369905956112,594.4514106583072,688.9655172413792,"outside_plate"
"98163322700.jpg",162.22570532915358,439.56112852664575,264.35736677115983,574.4200626959248,"inside_plate"
"91674730400.jpg",492.8840125391849,279.31034482758616,705.0470219435736,424.32601880877735,"outside_plate"
"91674730400.jpg",112.00626959247649,258.99686520376173,310.62695924764887,392.1630094043887,"inside_plate"
"42596727300.jpg",254.20062695924761,542.82131661442,444.35736677115983,719.9999999999999,"outside_plate"
"42596727300.jpg",358.58934169278996,532.6645768025078,515.4545454545455,693.4796238244513,"inside_plate"
"7065370800.jpg",468.05642633228837,589.090909090909,601.2225705329154,719.9999999999999,"outside_plate"
"7065370800.jpg",176.3322884012539,542.82131661442,306.67711598746075,696.3009404388714,"inside_plate"
"12258052900.jpg",441.53605015673975,274.7962382445141,574.7021943573667,423.1974921630094,"inside_plate"
"12258052900.jpg",182.53918495297805,272.539184952978,338.27586206896547,445.7680250783699,"outside_plate"
"13231043200.jpg",536.3322884012539,411.3479623824451,720,652.8526645768025,"outside_plate"
"13231043200.jpg",122.72727272727272,432.7899686520376,312.88401253918494,652.2884012539184,"inside_plate"
"112467534700.jpg",172.3824451410658,207.6489028213166,315.70532915360496,373.5423197492163,"outside_plate"
"112467534700.jpg",419.81191222570527,231.34796238244508,554.9529780564261,372.97805642633216,"inside_plate"
"111506878500.jpg",453.94984326018806,353.2288401253918,627.7429467084639,557.4921630094043,"inside_plate"
"111506878500.jpg",47.68025078369906,318.80877742946706,235.5799373040752,542.2570532915361,"outside_plate"
"89475738700.jpg",397.5235109717868,562.5705329153604,531.8181818181818,719.435736677116,"inside_plate"
"89475738700.jpg",55.57993730407523,514.0438871473353,198.9028213166144,692.9153605015673,"outside_plate"
"28623110300.jpg",439.27899686520374,252.22570532915358,563.4169278996865,407.96238244514103,"inside_plate"
"28623110300.jpg",75.89341692789968,221.1912225705329,196.64576802507835,396.11285266457674,"outside_plate"
"4268507000.jpg",516.0188087774294,492.60188087774293,719.9999999999999,720,"outside_plate"
"4268507000.jpg",137.39811912225704,463.82445141065824,358.02507836990594,699.6865203761754,"inside_plate"
"6034121200.jpg",420.6583072100313,114.54545454545453,567.9310344827586,268.02507836990594,"inside_plate"
"6034121200.jpg",262.66457680250784,0,434.76489028213166,160.81504702194357,"outside_plate"
"6017038900.jpg",447.74294670846393,213.85579937304072,671.7554858934169,449.71786833855793,"inside_plate"
"6017038900.jpg",0,120.18808777429466,239.5297805642633,395.5485893416928,"outside_plate"
"36597802300.jpg",175.20376175548589,399.49843260188084,314.01253918495297,558.6206896551723,"inside_plate"
"36597802300.jpg",439.27899686520374,461.0031347962382,588.244514106583,636.4890282131661,"outside_plate"
"68079336600.jpg",433.63636363636357,258.99686520376173,584.8589341692789,353.7931034482758,"inside_plate"
"68079336600.jpg",104.1065830721003,138.80877742946709,271.12852664576803,254.48275862068965,"outside_plate"
"95381517900.jpg",579.7805642633228,467.77429467084636,685.8620689655172,649.4670846394984,"outside_plate"
"95381517900.jpg",131.7554858934169,400.62695924764887,246.86520376175545,556.9278996865203,"inside_plate"
"112470372300.jpg",422.91536050156736,18.0564263322884,627.7429467084639,236.99059561128524,"inside_plate"
"112470372300.jpg",104.67084639498431,0,329.81191222570527,177.74294670846393,"outside_plate"
"96370294300.jpg",371.0031347962382,286.0815047021943,494.01253918495297,443.5109717868338,"outside_plate"
"96370294300.jpg",118.77742946708463,305.8307210031348,229.37304075235107,440.6896551724138,"inside_plate"
"97535240000.jpg",411.6300940438871,357.74294670846393,536.3322884012539,502.1943573667711,"inside_plate"
"97535240000.jpg",104.1065830721003,411.3479623824451,252.5078369905956,580.6269592476488,"outside_plate"
"48806085000.jpg",39.21630094043887,543.949843260188,245.17241379310343,719.9999999999999,"outside_plate"
"48806085000.jpg",413.32288401253913,464.9529780564263,602.3510971786833,667.5235109717868,"inside_plate"
"46983851900.jpg",427.99373040752346,210.47021943573665,636.2068965517241,432.7899686520376,"outside_plate"
"46983851900.jpg",246.30094043887146,173.79310344827584,424.6081504702194,360.564263322884,"inside_plate"
"68954709200.jpg",416.1442006269592,520.8150470219435,576.9592476489028,685.5799373040752,"outside_plate"
"68954709200.jpg",188.18181818181816,493.7304075235109,322.4764890282131,638.1818181818181,"inside_plate"
"101556178600.jpg",418.4012539184953,391.59874608150466,590.501567398119,576.1128526645767,"inside_plate"
"101556178600.jpg",130.6269592476489,353.7931034482758,326.4263322884012,567.6489028213166,"outside_plate"
"34426886800.jpg",517.7115987460814,0,719.9999999999999,161.94357366771158,"outside_plate"
